filename,entropy_0,contrast_0,homogeneity_0,entropy_1,contrast_1,homogeneity_1,entropy_2,contrast_2,homogeneity_2,entropy_3,contrast_3,homogeneity_3,entropy_4,contrast_4,homogeneity_4,entropy_5,contrast_5,homogeneity_5,label
7979.png,1.334971686562596,0.6796731025086644,5.880709664076946,2.3530254383663483,0.6031546477351724,6.232711897617991,8.425338746479436,0.42010615876775376,7.037362569822735,18.981328470978404,0.3027380044331537,7.479557248953249,32.33989302472031,0.2036974794205572,7.65223726962743,35.28632272330422,0.17828023284467331,7.63378186397725,2
8111.png,0.9075079073563925,0.755359200798595,4.891891293580089,1.5263705130047125,0.6973896533210642,5.147986806883348,4.980729875208134,0.5631328040119806,5.689497139620096,11.233182927549352,0.4796203091186837,5.9914777299390485,22.744188308955696,0.41077978783945923,6.208535853490297,40.61146764904309,0.32497499811950176,6.360813947862464,2
8112.png,0.9553849097030916,0.7498610537447439,5.174117018380753,1.6190202426241393,0.6895428697051191,5.45209270582092,5.33076157690332,0.5433890612451592,6.0824127153090535,11.531793662782688,0.44233183164261614,6.46494440329908,23.26173481357573,0.3428247954478862,6.78317953207607,44.26849347796967,0.26600452989961043,6.983514580290549,2
8113.png,1.024275073972044,0.7246377201528718,5.55685770116065,1.7487097266209826,0.6565591264759465,5.875986289404013,5.841863043362737,0.48928246044350987,6.613302027333145,12.701262252248704,0.3645974562771053,7.059107432148532,24.30961833672997,0.24984853350445335,7.266762313371555,34.53054318628274,0.22339694079562444,7.237787679219177,2
8114.png,0.9768725130088769,0.7995571276517941,4.68288681140797,1.5658546816339032,0.7490083147396195,4.931495066077886,4.851460337177168,0.6202126883363174,5.543182432315841,10.023368113645743,0.510492292893318,5.965983555999191,17.129155830492795,0.3990259157696583,6.251951363886177,22.232565127290577,0.29670387580959107,6.431745272463786,2
8115.png,1.128066268748087,0.8026807411698061,4.491461495073136,1.8207677735924492,0.7555775048884138,4.716521619812128,5.905908054013001,0.6380360766877553,5.273115681620871,13.156008657763664,0.5532472716743533,5.647042242542923,24.425143444039655,0.46124354580392457,5.913803080724991,34.836710671872055,0.35888893651064674,6.153934390268271,2
8116.png,0.5500992245689216,0.845247748649264,3.487506089626795,0.9324139534907936,0.8073888340403543,3.655683817537772,3.30924926987016,0.7171364796588916,4.020642618193309,8.180934147853641,0.6606578868841577,4.22127134222877,17.274097723201134,0.6034821467023486,4.3788161632855545,37.69113476382289,0.5090175048744813,4.617628124292231,2
8117.png,1.1895273441485568,0.6862577959364949,5.826044829063632,2.0076022256162953,0.6132291297868006,6.155019221743225,6.169195462234738,0.4490316676386408,6.873703299953183,12.397303656484334,0.3386000267335967,7.288046532396865,23.372837210158647,0.2380868307079911,7.574589704915994,38.74163058198484,0.16941433827836355,7.628097951376084,2
8118.png,0.6064075094378124,0.7848503444795781,4.833312481908028,0.9843496863085613,0.7242341103276297,5.123368707557072,2.969678275122223,0.5697621810311998,5.793503593123278,5.707022186903378,0.45904300966145906,6.152607743908568,8.98824841740762,0.3679866023599918,6.340492631163251,14.383380678717758,0.3045558473300055,6.374784782649487,2
8119.png,1.1772796143250686,0.7111249227144949,5.725533302210907,2.012959886433912,0.6441626225900712,6.03931427117883,6.743303729585149,0.48976265071884767,6.727651098421452,15.181890684354522,0.38578632959807935,7.137463276310202,29.125007240397736,0.278294947890848,7.382348020442282,39.89737709339933,0.21310146847079947,7.513679846765584,2
8120.png,1.3929808182838486,0.693337949821455,5.492069151175678,2.3681751081209947,0.6276720546169636,5.779252965793025,7.60656219831633,0.4952550315813964,6.361070525268207,16.746386410829217,0.4079157824145898,6.698245185407753,32.41185645376065,0.3102512395939995,6.912744894735607,45.70809519262251,0.2211014279011247,7.010719394353941,2
8121.png,0.9448229772472199,0.7446006613297169,5.260580443683335,1.5944289863175147,0.677543041535445,5.585906848041843,5.26359430354802,0.501383110707609,6.344456627089599,10.681955107071861,0.3852135594454103,6.734447177852956,16.48686898073836,0.2903870762342072,6.894355384817256,18.94558746639151,0.24351225114270977,6.814779994738462,2
8124.png,1.1641694725028067,0.7591413181081816,5.171192701470939,1.7771691117524457,0.6895178848477395,5.496840501855801,5.417880475697023,0.496203905009977,6.314993287558943,10.931458964807987,0.3571320175535406,6.7142130689909925,16.830805904737858,0.2805882550005129,6.7625984792658995,15.986743294425212,0.2810239686024366,6.6629577800575905,2
8130.png,1.1419898479746964,0.7184479679154369,5.6786526370733625,1.9371457436663069,0.6538088343108648,5.986818843464404,6.294771290563999,0.5018475900012049,6.675987464261047,14.464175470407614,0.3914609580259616,7.103853913185579,28.95119423728965,0.2901605241594527,7.35153249514181,51.050443842826404,0.17580162029563015,7.409341059499143,2
8137.png,0.75658810325477,0.8070133406532694,4.494483766695386,1.266405666643762,0.7569895798058766,4.75677517865557,3.9836131241807493,0.6223694191213047,5.347424947344885,7.323764343495974,0.5175485493176518,5.660811516322056,10.233380735958065,0.4102348727134125,5.77734852017945,12.494069082178328,0.33386599500890424,5.826537813308926,2
8138.png,0.5405927966534028,0.8112850101637983,4.450883830950723,0.8633079584757075,0.7579915138999238,4.717639382735199,2.5633935898032028,0.6165441953387998,5.34102112156721,4.944394264077783,0.503367910187506,5.721726798343855,8.20548967933342,0.3921142687771879,5.919924461459916,10.142884364489595,0.33384763524605676,5.825042629519204,2
8139.png,0.5493431792674217,0.7986154255891336,4.736195726440467,0.872975935400178,0.741393910310055,5.017832310291041,2.4447531895436976,0.6009230107946717,5.6309946501933394,4.382795431731847,0.5078604287845236,5.9501646118259846,7.549608721692192,0.3987463609761148,6.168364951812512,10.726090452710004,0.3353886655570075,6.130594227471036,2
814.png,0.9100140291806961,0.7506183172970162,5.060533717400047,1.5235383025263975,0.6843108880385115,5.36518996170182,5.094968552936905,0.5130419756439357,6.074740223009906,11.484362095774205,0.3910321744031082,6.454349933453413,20.789923335196978,0.29540810904437764,6.6164951429305985,23.614635992826887,0.2525280209315687,6.67143939123091,2
8140.png,0.6402795633098664,0.8483938006914835,4.1087128301657385,1.0779437047240077,0.8114338207379137,4.31739076239098,3.412119646083536,0.7131045282977031,4.783243624195035,6.22110681106934,0.6294419263225344,5.066798265726746,8.406139628083274,0.5481609784722212,5.208897684239368,9.699642832339544,0.466083608861515,5.231141020309512,2
8141.png,0.35910213243546585,0.8647691150008442,3.9527055594368985,0.5437790031837652,0.8268311505918715,4.156880340799515,1.3925067698923017,0.724749736773544,4.604514167827107,2.582916096699274,0.6317723671359846,4.922430672470265,4.722507221611029,0.5222267805482644,5.173726275281393,7.0443835323385535,0.4253829326963539,5.264205004211004,2
8142.png,0.6378211406999288,0.8156446107613664,4.538809686140853,1.04993384941978,0.7671503301668758,4.792014412104237,3.295219747493534,0.6281195801211084,5.399953587940881,6.8538127251166205,0.509119337183864,5.795644258648122,12.315943780396898,0.3910491852234319,6.006671129145712,16.913228429801666,0.32859883573276866,5.9476001227011075,2
8143.png,0.672070707070707,0.8011326277288846,4.786827600909724,1.1138092661306946,0.7480307127595324,5.057891701211625,3.5192984636828206,0.6048869956421359,5.6916967352128705,7.5496607258842285,0.4858410928193374,6.112213355983383,14.654221486284197,0.364812546482913,6.3989984974661915,22.622769103509178,0.26859442858865656,6.494679118255043,2
8144.png,0.6983170084685235,0.7877590389025328,4.975873406099213,1.1636035473264912,0.730234681933638,5.255705572377289,3.761673547268574,0.5774017055611651,5.919809082901938,8.293207272127853,0.4617368753939462,6.345371925546291,16.506561344617385,0.34398654284227265,6.658173623273199,28.3530130874664,0.23884643771300318,6.798947731333291,2
8145.png,0.91907560453015,0.7442671841281473,5.375579781665399,1.5748133390178847,0.6761796680866394,5.697571114881564,5.327880907464485,0.49895112647112416,6.454264656690178,11.332505314228355,0.3720478185940093,6.875208614023659,20.08571935812578,0.2698258303905887,7.11422705690245,31.237847736201907,0.20419684694899404,7.130099597461683,2
8146.png,0.806226915620855,0.7717375306822725,5.108363118574774,1.3563768846993953,0.7115432950103056,5.395176748248075,4.45328854022744,0.5523766814955569,6.072649908541771,9.445826411714926,0.4414952192103431,6.479253824602972,17.901532894024932,0.33450138444008226,6.813373668228982,29.931083507783285,0.2225678724233136,7.006378985968507,2
8147.png,0.7486340679522496,0.780455180480582,5.429841654925509,1.2818908706733383,0.7198105137419312,5.744958112672419,4.603239216330996,0.550021834973742,6.539452070011198,10.663749348022908,0.42589845647084745,7.037308457748757,21.573878903126708,0.3038854276147724,7.370602798121433,36.89890353868822,0.19489532186351194,7.352783291821997,2
8148.png,0.40278415467809414,0.8438762109185463,4.483161059831604,0.6344647360015327,0.7954753635071944,4.731985925758423,1.9318536662592554,0.6498258664379855,5.3709554757631315,3.9796260480839254,0.5340401620220088,5.781337702631602,7.702536953457059,0.4256624150639167,6.107014128456912,15.166932165428154,0.30790271536661595,6.367177529098138,2
8149.png,0.5608659830629529,0.8049635120361502,4.861989086875242,0.9170054388452658,0.7471352338506527,5.145531558210001,2.9753373100223195,0.5868715025042232,5.831016074076364,6.238362553388311,0.479469494653487,6.193942913214976,10.39578372890629,0.40184461493930335,6.394938611450462,17.68646117537924,0.2977735978207476,6.570657552953761,2
815.png,0.670336190184675,0.7970287190510008,4.940142364411124,1.090441838504609,0.7405294541185423,5.227399858273544,3.4545348646685783,0.5859813347453351,5.920589151115892,7.121614578207726,0.46886647636667306,6.331563919958114,11.654839625377985,0.34983466987038764,6.579958868346435,16.147957757483162,0.24745548043481477,6.666823504445932,2
8150.png,0.6520946842158963,0.794194374347672,5.286626502410183,1.096973832845045,0.7364730020218877,5.5880283843988785,3.784230125411841,0.572668908414271,6.348751917039738,8.254086690810322,0.449254984894831,6.817006466050005,15.924749888782685,0.3351608687635063,7.130941479787014,27.68998928497019,0.22963525787967257,7.257712352131115,2
8153.png,0.6426841648811344,0.7820167023941536,4.8538887808836,1.049525795472765,0.7207329360967316,5.155154067625157,3.227717303579021,0.5663921156228002,5.837592930161839,6.179481419883086,0.4719297487838012,6.185804800263565,10.372706909300778,0.3874494344510991,6.437543422150568,12.999696698927504,0.3120817493132107,6.528209166777878,2
8155.png,0.47758800122436484,0.8251185074981866,4.6553704399614135,0.777623045545124,0.7722277163401685,4.917971506608947,2.531321230559394,0.6192044680111419,5.601403817990057,5.368661454130336,0.5065478553409435,6.0355692220902135,10.219087965384364,0.3794753422144196,6.2989762285194875,18.557066692379433,0.25655341548525434,6.374142986290052,2
8156.png,0.5004147535965721,0.8301508123994757,4.516783756830273,0.8202490661094556,0.7793290618609758,4.771493389358831,2.69000541923513,0.6324809896609687,5.427019233372405,5.716439639222937,0.5185766303275194,5.824976362736189,9.576636100690747,0.3972249357191132,6.009313367364279,13.122895029912787,0.3300108210585837,6.117741504883409,2
8157.png,0.7256542699724517,0.785804855921701,5.068216237382526,1.2162801718483545,0.724937152746675,5.369077505836927,3.9375804305275097,0.557824863505481,6.110406762314455,7.9203380931761345,0.4430725243772702,6.534130319739264,12.092286308697192,0.3406700101007927,6.766890077553539,17.516132264889418,0.24344368716016887,6.8618818302819,2
8158.png,0.9461565146413633,0.7606813759148878,5.258621115737006,1.6141991862554634,0.6972794428305182,5.562888986929589,5.235743035812344,0.531433142333445,6.2748487984109715,9.892961033912645,0.42284699483943766,6.6383219626303145,14.27092524542956,0.3292874813526891,6.818957618127717,17.6503751438592,0.2520910608906603,6.899698494612872,2
8159.png,0.45091546780940744,0.833663954666183,4.3288487936169435,0.7182626642637466,0.783157702039132,4.586498092802399,2.2121374509556446,0.637096328903583,5.239760971236033,4.324689363670359,0.5219041423426778,5.631020664866709,6.4484913971901126,0.4389879302944548,5.805487684140315,8.750333970365,0.3529551573394203,5.837351751439092,2
816.png,0.3893776145291296,0.8427356417534674,4.131098644253551,0.5865065570152154,0.795168702087788,4.37163174337664,1.595240369925071,0.6618891409880884,4.972540479292085,3.1207158585431136,0.5585410787466697,5.373534289293654,5.714066120198869,0.4352995392005505,5.712480418450571,10.038890696774573,0.3163017717112652,5.759449381490338,2
8160.png,0.9589261299867364,0.8464146813468625,4.481030452221688,1.4451918483953126,0.8037385489639799,4.715961804061602,4.296678025472067,0.6758039554216043,5.349187360528233,9.108138088747612,0.5645570036621503,5.784113671981769,17.675324232299914,0.4399699914717022,6.108521900580996,32.27469991095612,0.2786728583339628,6.164283214798416,2
817.png,0.37388021630445883,0.8434954804223969,4.780552727962604,0.5660993463807319,0.7956087443759969,5.030341280791154,1.7018426589568505,0.6464170597103017,5.709897546130834,3.9515671684019895,0.5156617155858356,6.200385294354136,8.128495481420696,0.38667807545887894,6.58516344272708,15.780900632980464,0.26245173101972097,6.76207708833848,2
818.png,0.5913314967860424,0.8088536415327858,4.815998193114481,0.9590951022282195,0.7549939970531835,5.090129635459785,3.15092794022567,0.6021604889882273,5.757271032215835,7.255514471431102,0.4798613979014255,6.172131939092772,13.522984355180027,0.36706308881017874,6.433493657973542,17.317374470449337,0.27930636349518556,6.521398547734226,2
8187.png,0.40114886236098357,0.8844620381073143,2.2596711697591236,0.6438014082278152,0.8587730659910313,2.3785293164878576,1.6214993678481602,0.8114954539240822,2.529528061910346,2.4918084122266606,0.7885924167588877,2.5362483361024757,3.2094642068101074,0.7708810129825867,2.473685172512092,3.442005415802684,0.7584961561896979,2.509922212544768,2
8188.png,0.7392332415059689,0.8446311157086559,3.4647628440011,1.2459728312812728,0.8094321457450979,3.6485868159199444,3.441088123184361,0.7304995749190789,4.015410118730896,5.899503759324501,0.6735362071721142,4.251856879047111,10.22508946982404,0.5963150172517784,4.50678938548042,15.573591550256467,0.49054720038977384,4.7547192311041755,2
8189.png,0.9385356086113665,0.8009055645307875,4.069656695435416,1.589097348458821,0.755151124840223,4.292062827973686,4.804924418553157,0.651897957035735,4.727342376931333,8.620582301651346,0.58787416363414,4.943727925803214,14.124882560523263,0.5247463947893615,5.109783644473948,16.889907198416566,0.4708761428452178,5.226961899527463,2
819.png,0.5418850117334967,0.8150339334198515,4.602572559732856,0.8696086769571622,0.7619786539641519,4.867143151256952,2.8970721571987816,0.6167286231743476,5.5286501200054845,6.651654373413113,0.5042921027032008,5.940949048512466,12.599679791813205,0.40595838618273233,6.1614380389600445,19.771869927723156,0.30095184599522995,6.013068378499146,2
8190.png,1.0122859912253852,0.7484511974734792,4.738480576748384,1.6906492153028956,0.6907859768781821,4.988576029284241,5.0259827691571894,0.5724706932031921,5.465727194622177,9.175998570570986,0.5114218573501055,5.6768603140611615,14.790265031621788,0.456061281027893,5.805996742016586,18.71344950790234,0.39592222733308474,5.968850851314821,2
8191.png,0.9679527599224571,0.738679971015978,4.88496183425825,1.6263664890504717,0.6763077355154377,5.172808140865461,4.568486818360966,0.545678543769191,5.7007388280216045,7.0277111544669015,0.4789699500304563,5.907159476480826,10.477616244642032,0.412031953558328,6.041026540759904,15.022663887869202,0.35449459228828745,6.0353001760057765,2
820.png,0.0355616773798592,0.9824640342822161,0.8564281670735356,0.04999787610177221,0.9767153226763617,0.8867202451130958,0.13977334422715837,0.9555066647181776,0.9717030025150665,0.35218177367291914,0.9336364787766623,1.0393142726659443,0.8610891444382323,0.9135086119720242,1.0810823620076702,1.6972474713025711,0.8955520157386395,1.0416341473442075,2
9613.png,0.7706359044995408,0.7851344404967403,5.243756080843199,1.3088790502426868,0.7258217759132584,5.540013658554632,4.575924367073192,0.5594705974165164,6.2901840968466765,10.282373762473679,0.4407930815091426,6.742817155674509,19.80933298540348,0.31209374276830565,7.001127367652277,31.835096956137818,0.22911560803258166,6.9560929450051034,2
9614.png,0.9182435465768805,0.7638384033348388,5.346423336860592,1.5690480198813535,0.7015389652475795,5.657228272696958,5.250977964360363,0.5301845549219659,6.4214407763627435,11.106705043104293,0.41463157643443066,6.85227329167462,20.017359963869403,0.2945676189221435,7.099616297702932,27.945191202514064,0.20865419638510743,7.050457766616539,2
9615.png,1.0227285481073365,0.7415391780316026,5.4864373845801575,1.7700615722260753,0.673902602749121,5.819299176941401,5.9599116315938625,0.48943370369051187,6.598912099419057,12.321751899344584,0.362036528545653,7.006040195700873,20.328337334902393,0.2654550062588191,7.182930298758679,24.9250321822944,0.20743023272731986,7.2018308470922525,2
9616.png,0.825336190184675,0.7784491375061788,5.119489436967224,1.3897175033159885,0.7197562556539916,5.405089267575948,4.456582452638429,0.5636620770664449,6.071905192940076,9.268011974235835,0.4597983402170266,6.4581468105697715,17.267771494249768,0.3495272001740457,6.781212392495933,27.836865593344772,0.2379490103655707,6.9584816111863255,2
9617.png,1.288574635241302,0.7225164457962083,5.665826558766253,2.2545847362514033,0.6534531680170171,6.0063183550424455,7.560804451965316,0.4770597314787716,6.778322478681048,14.172905628161459,0.3621640502306035,7.147146755710599,20.925497250377244,0.26860742062565995,7.309832470935162,27.51093112244897,0.2045077867697675,7.349736296386018,2
9618.png,1.271097337006428,0.7339970378513097,5.53653950631581,2.2367794128670764,0.6671147087968679,5.873342901862447,7.863558195610587,0.48442779455580787,6.669294670044885,15.33596373285176,0.35786996559830064,7.049814731711712,23.058303826927816,0.2650567604165404,7.19410956991297,26.881933331183706,0.2181140558730535,7.215732976034701,2
9619.png,1.326626364656668,0.7213274843583226,5.632211494128593,2.312566892382911,0.6509561795097865,5.970800492622099,7.687878339001666,0.4636535430403327,6.748718893276183,13.903535450331647,0.34718491569772003,7.096663860617693,20.460653604643475,0.26916771796190975,7.245737045557274,23.63146309143491,0.2147983846242222,7.208267242614484,2
9620.png,2.2997206917661464,0.8342569805064566,4.105222806370813,3.308494140539595,0.7934868749207805,4.299003212973041,9.221221337283453,0.6940761649026802,4.7407277446809,18.454866566122774,0.6113880324368015,4.997095218881003,30.344195376515728,0.5045266770475471,5.15496895924616,37.95560216235254,0.4120304693734067,5.298548467286541,2
9621.png,1.9020712172227328,0.9168050940912026,2.326870710622005,2.5770405534420693,0.8968666789814627,2.4102623404470043,6.494952513882981,0.8542074819041252,2.5715099043514185,12.963558823095237,0.8123984113218206,2.6776151086842845,25.706867601793913,0.7372336080185855,2.7605512980253417,40.049608337136505,0.6475848620654872,2.8037862028538605,2
9622.png,0.19540965207631875,0.907509581855393,2.080104541784964,0.25302431915527157,0.8870963094368685,2.1697668189959978,0.40026144626598653,0.8636746843006846,2.2535648252945424,0.6153904727695004,0.8508187966342471,2.2670627292065024,1.1412904252409206,0.830852141102072,2.283766221929765,1.7955324774537913,0.7800557527795224,2.3581018451687297,2
9623.png,0.9777782879298036,0.7485130227805809,5.546173133007024,1.641391202792718,0.6844463367065116,5.854154425610267,4.992506966401847,0.5303762814332297,6.552582221401651,8.983776128289406,0.4230873305794534,6.945454995505658,15.447555522240458,0.30525167329853314,7.276583286983075,25.648736041937447,0.20552454174469448,7.4313823184175325,2
9624.png,1.1553647586980922,0.749592382233998,5.246819412073181,1.9536501637692119,0.6875771918460534,5.530034463691313,5.89501183208896,0.5408338480523229,6.142618640349585,10.541775862577992,0.4387701023716239,6.490631615316081,17.448981271905307,0.33297651483080726,6.705944602857169,25.124067469963187,0.22863479022989747,6.750684593364171,2
9625.png,1.3109272013059892,0.7436290398203946,5.281396968000768,2.2282316230746955,0.6838492538923933,5.5550227989083,6.782229160024089,0.5410081179397179,6.166127993151214,12.300479080146436,0.43753007127667687,6.551881298735744,19.811008947733868,0.32862594640932813,6.833822628985099,27.3845460560257,0.24306110831203015,6.894098250340585,2
9626.png,1.2956858993980203,0.743780301298546,5.583472260251467,2.246114934648485,0.6806238614775083,5.897972169291725,7.156575068307826,0.5172164808802221,6.61720041127583,14.052130267482818,0.3959568981131938,7.041013853241488,24.199787909324826,0.2874498204852505,7.333208565702041,38.74781454317266,0.18573057690154982,7.360314060644952,2
9627.png,0.6173818998061424,0.8330600480564837,4.549041567663707,1.0330982469510617,0.7868312633313016,4.79897642974092,3.3136370208488315,0.6514764066370325,5.43914584953749,6.527626372842313,0.5432409343404093,5.821521055760024,9.892446375217185,0.44788026326483665,6.00533238179468,14.432790713392793,0.3546936185945568,6.092275225244775,2
9628.png,0.289172533414958,0.9024922680555486,3.6372652937618417,0.46707373935187857,0.8719877788718576,3.816183361313613,1.50124015791618,0.7659560444305844,4.3239164924458775,3.1642422427027785,0.6636167224981057,4.68785892358826,5.7351680170553285,0.5544743764743667,5.015712104670973,11.78556832443721,0.423816841187601,5.233536128311293,2
9629.png,0.4597826752372207,0.8358567856589245,3.495113248239069,0.7202521660638544,0.788886904051648,3.6976576298343673,2.0623059426701387,0.6837059946773473,4.081218809142328,3.9938947758182914,0.6285559749805651,4.245134621806518,6.412668576899263,0.5794987300142822,4.290664234744522,6.707519526405604,0.5403489482634276,4.217060317293633,2
9630.png,0.4993171615141314,0.8325929861682984,4.608882588364334,0.8153512266553393,0.7839533405759215,4.8488621283735185,2.693544581096999,0.6507936439196919,5.434883266840828,5.678385717027177,0.5531656717085586,5.80689790429244,10.250081188642607,0.4453175472380893,6.121879502937277,19.68962315091326,0.30977326717411485,6.3199996812476815,2
9631.png,0.47369656157534945,0.8141356044101142,4.429327704032698,0.7466541991758443,0.760112864923089,4.684847133630482,2.2689848621222586,0.6226330546500254,5.270396485733359,4.509562511071309,0.5416023596688334,5.595371418984333,8.227749784328577,0.4630474303089795,5.868311391558242,14.173658878840788,0.37194851989584654,6.072340867042165,2
9632.png,0.823508825630038,0.7654973254795002,5.318676957848034,1.4041818827316668,0.7007372315547005,5.641602811327165,4.776684247351826,0.5247525300702164,6.413163674044063,9.511790685830693,0.40872874247411894,6.810917469495855,15.908347554872222,0.29649547945385035,6.993059716563215,20.233697348774214,0.2555010609487486,6.908515157182138,2
9633.png,0.6548012957861445,0.7954823652198879,4.778724937159307,1.0719485334690966,0.738557501530057,5.046465256669796,3.1327318618919833,0.5936795416319198,5.636696190072951,5.49272879475269,0.5037987624457928,5.923782545638523,8.98399899528679,0.4396207378492656,6.133943125955472,17.106818857708372,0.31809195025784376,6.315890298326968,2
9634.png,0.63097056422814,0.7887807930931816,5.112984241485623,1.0227153075800257,0.7302494393288443,5.3919908479939505,3.0847961891540026,0.5802398225432027,6.035834270943257,5.673884737831401,0.48291788147173775,6.3905693702497794,9.716529681497653,0.392065273714835,6.679422915657952,17.301706070858096,0.28292436205961696,6.880639355794687,2
9635.png,0.6656843689419447,0.7986051608961593,4.551244493685303,1.0783763396696298,0.7452937450584829,4.797949120806918,3.1231039347300458,0.622664618098082,5.324849740321907,5.406700011809395,0.5427730419017969,5.603659186092689,8.536245844379918,0.4596851873566434,5.829857261351058,14.143397414751028,0.3593988627521916,5.953113679792663,2
9636.png,1.233789409243955,0.7411128914636939,5.585444440949598,2.160225968716229,0.6771663874709992,5.895738808672357,7.686173624211743,0.5093499563366805,6.635337562377954,16.444510512823044,0.39058108198863223,7.073725524506786,30.530353329155176,0.263028353367956,7.376949006659232,51.9671780468386,0.1502659365832576,7.401685541200856,2
9637.png,0.9708369043975108,0.7792648748514169,5.459027523832602,1.6796819878854516,0.7215458956459189,5.759207667769039,5.85401620954671,0.5612617610171109,6.51850189123036,12.043496836065898,0.43192138246668865,6.991183757461574,20.688574269121858,0.3066970087810136,7.272584336550198,35.237429825235864,0.20622792888821728,7.430000288813215,2
9638.png,1.4375262728293032,0.7206372602349433,5.678190932199165,2.5122533909492795,0.6533845947630432,5.998570871057151,8.601665166551523,0.48207930967752644,6.7355198499498545,17.491113909008604,0.3645371069284639,7.154124293311368,30.711188000102197,0.2467976402114324,7.389782773916799,50.21602937455973,0.1487657013432091,7.382961407403269,2
9639.png,0.417300020406081,0.8560806520249482,4.57143283834674,0.6786219127994023,0.8124260856321461,4.81328646487165,2.0405891162495133,0.6805549500665027,5.444994337466533,3.846938241777708,0.5685149336398923,5.852162925010556,6.5951548701162075,0.4498811569425588,6.168612437882882,12.771540062305917,0.31100459382910883,6.337244628993848,2
10140.png,0.7254053157841036,0.8024250306056904,4.60161504731795,1.1836783522714256,0.7518571721511955,4.832489285410223,3.3305466729549726,0.645996775516591,5.300951959437784,5.595203564469464,0.5751663628592183,5.558785899640031,8.537746229883194,0.5005847973003167,5.779504147797894,11.387026188574607,0.38686304834262697,6.017051689696346,1
10168.png,0.5006667686970716,0.8140668749287288,4.271411474044331,0.8003768800143258,0.758770243010038,4.536285033558814,2.3719035575424243,0.6220840601701597,5.122473542427952,4.090603583167674,0.5477388561278785,5.386055412857207,6.69072652337668,0.45412194084479385,5.572929309868921,9.574656771799626,0.3841974429511382,5.606991005217138,1
